conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,asked_slot,extracted_slots,state_info,state_book,missing_info,missing_book
learned_movie_00155,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""theater"": ""Galaxy"", ""movie"": ""barbie""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00155,movie,11,user,Bạn là ai vậy?,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""theater"": ""Galaxy"", ""movie"": ""barbie""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00155,movie,12,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""theater"": ""Galaxy"", ""movie"": ""barbie""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
learned_movie_00155,movie,13,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}",,"{""time"": ""22:00""}","{""theater"": ""Galaxy"", ""movie"": ""barbie""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
learned_movie_00155,movie,14,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""theater"": ""Galaxy"", ""movie"": ""barbie""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
learned_movie_00155,movie,15,user,1 vé Mình muốn đặt vé phim barbie. Galaxy.,,"{""act"": ""inform"", ""slots"": {""tickets"": 1, ""movie"": ""barbie"", ""theater"": ""Galaxy""}}",,"{""tickets"": 1, ""movie"": ""barbie""}","{""theater"": ""Galaxy"", ""movie"": ""barbie""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
learned_movie_00156,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,1,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,3,user,Bạn là ai vậy?,,"{""act"": ""oos"", ""slots"": {}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,4,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,5,user,Mình muốn đặt vé phim barbie.,,"{""act"": ""inform"", ""slots"": {""movie"": ""barbie""}}",,"{""movie"": ""barbie""}","{""movie"": ""barbie""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,6,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""barbie""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,7,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,8,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,9,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,10,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,11,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,12,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,13,user,Cuối tuần. Galaxy.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend"", ""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,14,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""barbie"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00156,movie,15,user,Cuối tuần. 18:30,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend"", ""time"": ""18:30""}}",,"{""date"": ""weekend"", ""time"": ""18:30""}","{""movie"": ""barbie"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
learned_navigation_00157,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00157,navigation,1,user,Đi tới Landmark 81.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Landmark 81""}}",,"{""destination"": ""Landmark 81""}","{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00157,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
learned_navigation_00157,navigation,3,user,Từ Central Stadium. Đi bus.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium"", ""mode"": ""bus""}}",,"{""mode"": ""bus"", ""origin"": ""Central Stadium""}","{""destination"": ""Landmark 81"", ""mode"": ""bus"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00157,navigation,4,system,"Mình chốt: từ Central Stadium đến Landmark 81, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""destination"": ""Landmark 81"", ""mode"": ""bus"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00157,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""destination"": ""Landmark 81"", ""mode"": ""bus"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00158,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00158,navigation,1,user,Tư vấn mua laptop giúp mình?,,"{""act"": ""oos"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00158,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00158,navigation,3,user,Đi tới Bến Thành. Đi bus.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành"", ""mode"": ""bus""}}",,"{""mode"": ""bus"", ""destination"": ""Bến Thành""}","{""mode"": ""bus"", ""destination"": ""Bến Thành""}",{},"[""origin""]",[]
learned_navigation_00158,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""mode"": ""bus"", ""destination"": ""Bến Thành""}",{},"[""origin""]",[]
learned_navigation_00158,navigation,5,user,Từ Central Station.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Station""}}",,"{""origin"": ""Central Station""}","{""mode"": ""bus"", ""destination"": ""Bến Thành"", ""origin"": ""Central Station""}",{},[],[]
learned_navigation_00158,navigation,6,system,"Mình chốt: từ Central Station đến Bến Thành, đi bus. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""bus"", ""destination"": ""Bến Thành"", ""origin"": ""Central Station""}",{},[],[]
learned_navigation_00158,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""bus"", ""destination"": ""Bến Thành"", ""origin"": ""Central Station""}",{},[],[]
learned_navigation_00159,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00159,navigation,1,user,Ủa alo?,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00159,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00159,navigation,3,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00159,navigation,4,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
learned_navigation_00159,navigation,5,user,Đi tới Landmark 81. Từ Central Stadium. Đi xe máy.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Landmark 81"", ""origin"": ""Central Stadium"", ""mode"": ""motorbike""}}",,"{""mode"": ""motorbike"", ""destination"": ""Central Stadium""}","{""mode"": ""motorbike"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
learned_navigation_00159,navigation,6,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""mode"": ""motorbike"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
learned_navigation_00159,navigation,7,user,Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium""}}",,{},"{""mode"": ""motorbike"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
learned_navigation_00159,navigation,8,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""mode"": ""motorbike"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
learned_navigation_00159,navigation,9,user,Từ Central Stadium. Đi tới Landmark 81.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium"", ""destination"": ""Landmark 81""}}",,"{""origin"": ""Central Stadium"", ""destination"": ""Central Stadium""}","{""mode"": ""motorbike"", ""destination"": ""Central Stadium"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00159,navigation,10,system,"Mình chốt: từ Central Stadium đến Central Stadium, đi motorbike. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""motorbike"", ""destination"": ""Central Stadium"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00159,navigation,11,user,"Không đúng, mình sửa lại: Đi tới Landmark 81.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""Landmark 81""}}",,"{""destination"": ""Landmark 81""}","{""mode"": ""motorbike"", ""destination"": ""Landmark 81"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00159,navigation,12,system,"Mình chốt: từ Central Stadium đến Landmark 81, đi motorbike. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""motorbike"", ""destination"": ""Landmark 81"", ""origin"": ""Central Stadium""}",{},[],[]
learned_navigation_00159,navigation,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""mode"": ""motorbike"", ""destination"": ""Landmark 81"", ""origin"": ""Central Stadium""}",{},[],[]
learned_movie_00160,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00160,movie,1,user,Mình muốn đặt vé phim spider-man. 18:30,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man"", ""time"": ""18:30""}}",,"{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00160,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00160,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}",,{},"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00160,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00160,movie,5,user,Galaxy. Mình muốn đặt vé phim spider-man. 3 vé,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy"", ""movie"": ""spider-man"", ""tickets"": 3}}",,"{""tickets"": 3, ""theater"": ""Galaxy"", ""movie"": ""spider-man""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""tickets"": 3}",[],"[""date"", ""time""]"
learned_movie_00160,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""tickets"": 3}",[],"[""date"", ""time""]"
learned_movie_00160,movie,7,user,Mai. Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow"", ""movie"": ""spider-man""}}",,"{""date"": ""tomorrow"", ""movie"": ""spider-man""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
learned_movie_00160,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""tickets"": 3, ""date"": ""tomorrow""}",[],"[""time""]"
learned_movie_00160,movie,9,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}",,"{""time"": ""18:30""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""18:30""}",[],[]
learned_movie_00160,movie,10,system,"Mình chốt: phim spider-man, rạp Galaxy, ngày tomorrow, giờ 18:30, 3 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""18:30""}",[],[]
learned_movie_00160,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""tickets"": 3, ""date"": ""tomorrow"", ""time"": ""18:30""}",[],[]
learned_movie_00161,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00161,movie,1,user,Ok ok.,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00161,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00161,movie,3,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00161,movie,4,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00161,movie,5,user,Mình muốn đặt vé phim spider-man. 22:00 Hôm nay.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man"", ""time"": ""22:00"", ""date"": ""today""}}",,"{""time"": ""22:00"", ""movie"": ""spider-man""}","{""movie"": ""spider-man""}","{""time"": ""22:00""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00161,movie,6,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}","{""time"": ""22:00""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00161,movie,7,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""spider-man""}","{""time"": ""22:00""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00161,movie,8,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}","{""time"": ""22:00""}","[""theater""]","[""date"", ""tickets""]"
learned_movie_00161,movie,9,user,Lotte. Hôm nay. Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte"", ""date"": ""today"", ""movie"": ""spider-man""}}",,"{""date"": ""today"", ""theater"": ""BHD"", ""movie"": ""spider-man""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""today""}",[],"[""tickets""]"
learned_movie_00161,movie,10,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""today""}",[],"[""tickets""]"
learned_movie_00161,movie,11,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}",,"{""tickets"": 3}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""today"", ""tickets"": 3}",[],[]
learned_movie_00161,movie,12,system,"Mình chốt: phim spider-man, rạp BHD, ngày today, giờ 22:00, 3 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""today"", ""tickets"": 3}",[],[]
learned_movie_00161,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""today"", ""tickets"": 3}",[],[]
learned_movie_00161,movie,14,system,"Mình chốt: phim spider-man, rạp BHD, ngày today, giờ 22:00, 3 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""today"", ""tickets"": 3}",[],[]
learned_movie_00161,movie,15,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""today"", ""tickets"": 3}",[],[]
learned_movie_00162,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00162,movie,1,user,Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out""}}",,"{""movie"": ""inside out""}","{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00162,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
learned_movie_00162,movie,3,user,Galaxy. Mình muốn đặt vé phim inside out.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy"", ""movie"": ""inside out""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
learned_movie_00162,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""inside out"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
